filename,width,height,class,xmin,ymin,xmax,ymax
E-R_mov-94_jpg.rf.cpuWVqryp4SaBdhIqHc7.jpg,1920,1080,E,501,182,790,502
D-R_mp4-17_jpg.rf.cgMZQPeVez06oFIt8Sfb.jpg,1280,720,D,737,42,973,478
B-L_mov-79_jpg.rf.eJMMPwtx7iisb8ROCuUT.jpg,1920,1080,B,816,128,1031,723
P-L_mp4-94_jpg.rf.ddwo75RRKXPJ1qtOf6q6.jpg,1920,1080,P,923,266,1197,679
W-L_mp4-7_jpg.rf.dpAydbY0DvNntKm5ffwy.jpg,1280,720,W,914,184,1205,647
E-D_mp4-54_jpg.rf.ceLYMG6FIii7ozucJIuG.jpg,640,360,E,224,62,426,314
F-I_mp4-15_jpg.rf.cPTSE2nEWWn3U44Tsyr6.jpg,640,360,F,360,49,506,318
F-D_mp4-11_jpg.rf.d9c8xVSr9p4itbwuPmrn.jpg,640,360,F,242,113,333,261
W-L_mp4-52_jpg.rf.eTBOszcY3RgMwMsxJWds.jpg,1280,720,W,889,165,1034,378
A-L_mov-42_jpg.rf.d5OdH0tsUdhmtZFtI0sb.jpg,1920,1080,A,986,298,1379,516
D-L_mov-24_jpg.rf.FbFEn96MIEKjBCdt60xl.jpg,1920,1080,D,1184,178,1543,953
L-L_mp4-20_jpg.rf.G5ACxA3CWxHTUAUqbXVN.jpg,1920,1080,L,613,196,1159,809
E-R_mp4-16_jpg.rf.eXUrEvbxOnPyJYgVh3EB.jpg,1280,720,E,257,4,442,216
E-R_mp4-16_jpg.rf.eXUrEvbxOnPyJYgVh3EB.jpg,1280,720,E,767,267,981,531
D-L_mov-83_jpg.rf.f6VKDBPRa4haos3xCX3n.jpg,1920,1080,D,1106,103,1483,949
G-R_mov-68_jpg.rf.emtxKAbVvvPJQAacNtNd.jpg,1920,1080,G,1011,358,1465,839
E-R_mov-63_jpg.rf.fX6JwE7xTpX5Qe0HGeUc.jpg,1920,1080,E,436,71,937,613
A-R_mp4-28_jpg.rf.fM7UKS3aTUjn6wKLiA23.jpg,1280,720,A,294,312,534,474
R-L_mp4-2_jpg.rf.f7YrDGTG73kd13Gw65HD.jpg,1280,720,R,851,187,1057,594
E-L_mov-68_jpg.rf.fcLDnZa1Sk9ooVgMNewt.jpg,1920,1080,E,1296,151,1549,472
L-R_mp4-28_jpg.rf.FCtQiwp2fdsQMBn2tOFY.jpg,1920,1080,L,110,116,626,699
D-R_mov-47_jpg.rf.fprHucbaoqHerF9GTvtY.jpg,1920,1080,D,367,168,580,643
N_D_mov-36_jpg.rf.f71mflpkt3VGQLDYk8Rf.jpg,1920,1080,N,388,163,668,741
U_I_mov-50_jpg.rf.faQ1m5Bcku79nV9a34uj.jpg,1920,1080,U,1191,303,1383,701
O-L_mp4-15_jpg.rf.F3rztj04xzt2rzs85cXP.jpg,1920,1080,O,646,78,1073,494
O-R_mp4-11_jpg.rf.I2IvXp6KqBLFrv3hGhoC.jpg,1920,1080,O,958,188,1389,559
I-L_mp4-9_jpg.rf.JWvNHxI88ZXnmxqwcmhl.jpg,1920,1080,I,936,228,1373,895
D-R_mov-85_jpg.rf.fnzqtniHbB7cZwKSFdrw.jpg,1920,1080,D,383,128,736,865
E-R_mov-75_jpg.rf.G3A6Gdn8NHn5ndAGE6aX.jpg,1920,1080,E,688,183,1347,877
G-R_mp4-49_jpg.rf.Gb9hWTQTh6Artui1rhmJ.jpg,1280,720,G,247,150,441,326
G-R_mp4-49_jpg.rf.Gb9hWTQTh6Artui1rhmJ.jpg,1280,720,G,531,192,805,463
R-L_mp4-82_jpg.rf.H6is2IBvMquiPjFs7SUR.jpg,1280,720,R,836,189,978,471
G-R_mov-71_jpg.rf.Gp3qDpdC6Npd4LQglhve.jpg,1920,1080,G,1033,291,1439,721
S-R_mp4-25_jpg.rf.Fd2NAlfJPePdzKRus7xb.jpg,1280,720,S,181,193,330,327
S-L_mp4-41_jpg.rf.HUAQRR2cTOmuROoFCHY2.jpg,1280,720,S,897,405,1036,539
A-L_mov-64_jpg.rf.FVZ50ZUXcVjzzHfXxqPB.jpg,1920,1080,A,956,186,1543,502
E-L_mp4-32_jpg.rf.GbGIYyUgoeuSbTwlct4u.jpg,1280,720,E,0,370,154,591
T-I_mp4-10_jpg.rf.I1m65oW1Egk3Dnk2nLtf.jpg,640,360,T,293,66,480,212
M-R_mp4-19_jpg.rf.IcgFNT3GlK0bLYm4NL0v.jpg,1920,1080,M,1168,66,1621,729
Y-D_mp4-55_jpg.rf.JVJYdUyCxsg6lVzfMjco.jpg,640,360,Y,65,105,233,302
T_I_mov-15_jpg.rf.JXcWlqBJIFuBRZCjm4Gl.jpg,1920,1080,T,1341,288,1557,581
V-I_mp4-16_jpg.rf.iTjzxZpvRUdmtPGZhGC8.jpg,640,360,V,106,89,301,337
F-R_mp4-35_jpg.rf.ikDiUejLN5n4bzpexJVd.jpg,1280,720,F,348,79,441,271
F-R_mp4-35_jpg.rf.ikDiUejLN5n4bzpexJVd.jpg,1280,720,F,1012,92,1271,543
Y-I_mp4-42_jpg.rf.ir0y7nmtxuDkRAB4EVI1.jpg,640,360,Y,258,183,379,311
H_I_mov-53_jpg.rf.iYLeNt8zjUhuGFi68Qkw.jpg,1920,1080,H,1133,101,1649,492
E-L_mp4-36_jpg.rf.HEIfQfH7PpzpRRowz4Po.jpg,1280,720,E,0,199,157,428
O-R_mp4-92_jpg.rf.jG7cfKaSBdj3v1lu6Pd2.jpg,1920,1080,O,676,156,1231,713
B-I_mp4-42_jpg.rf.ifahd8eFTrIefpIXpA0K.jpg,640,360,B,402,118,487,280
B-R_mp4-9_jpg.rf.jBGfdMNHujhUf3GYgLyB.jpg,1280,720,B,976,144,1153,480
Y-R_mp4-55_jpg.rf.jQtobjYBgE77tZCd5eOA.jpg,1280,720,Y,229,130,489,427
G-L_mov-67_jpg.rf.jKlz7U5DuUz0sOgdvAjb.jpg,1920,1080,G,368,271,901,731
G-L_mov-12_jpg.rf.j9q31Q0LlTxrzRK8dJnY.jpg,1920,1080,G,773,301,1413,923
G-L_mov-42_jpg.rf.kaZUZ7IRxlm4apCqGA6X.jpg,1920,1080,G,1083,141,1631,565
M-L_mp4-32_jpg.rf.j7SsHPJIXGdFshIINHL4.jpg,1920,1080,M,416,136,878,805
I-R_mp4-50_jpg.rf.kEJkFiNr5zjlH7Jo7234.jpg,1280,720,I,871,425,1037,637
R-L_mp4-66_jpg.rf.kygukdU6RJEPP2carXyq.jpg,1280,720,R,424,204,562,415
D-L_mp4-35_jpg.rf.kYVqCUANYzVX9gJtBcrm.jpg,1280,720,D,312,367,493,679
Y-I_mp4-32_jpg.rf.kgA033XU6LeND9fypd9M.jpg,640,360,Y,290,96,450,277
H-L_mp4-10_jpg.rf.Sz8x4G3pBcReSBKQkbC1.jpg,1280,720,H,371,345,645,575
L-L_mp4-67_jpg.rf.T2beHNvc0fZcfLtwwkH8.jpg,1920,1080,L,303,136,1113,1033
T-D_mp4-54_jpg.rf.BPKAuCdw7tEEh04OGmcH.jpg,640,360,T,129,142,251,247
T_I_mov-31_jpg.rf.hvWYZVhqwb9aoALClMYv.jpg,1920,1080,T,678,233,1381,979
A-L_mp4-36_jpg.rf.jJuZrMCFwPhI8TTEjI4m.jpg,1280,720,A,416,65,665,223
M-L_mp4-8_jpg.rf.jq9nJsUAmMkvIrRqXRdI.jpg,1920,1080,M,926,0,1455,706
Y_D_mov-14_jpg.rf.BLkDdoM11Bd9v0WsAjBE.jpg,1920,1080,Y,606,280,912,660
B-L_mov-37_jpg.rf.BUIdu0SFjnGxTJmQfHjk.jpg,1920,1080,B,986,0,1521,1029
L-R_mp4-6_jpg.rf.i5sYMISMDh3mlaUlhgd1.jpg,1920,1080,L,506,195,1083,817
G-L_mov-59_jpg.rf.iC0QicMh3cc3nXRREMuu.jpg,1920,1080,G,331,406,915,933
N-L_mp4-31_jpg.rf.TG444TjfUK599iU4dN6r.jpg,1280,720,N,411,457,546,663
O-R_mp4-39_jpg.rf.htOxcHey1ue1zOZDn4tr.jpg,1920,1080,O,428,340,776,703
W-L_mp4-95_jpg.rf.j6fK2XS4oEEqcfxXUoOC.jpg,1280,720,W,964,394,1127,706
B-R_mov-82_jpg.rf.kfdZg7HFh5Oo8Ebexfdz.jpg,1920,1080,B,416,178,760,833
I-R_mp4-86_jpg.rf.BZw0vO89f8x3YlLfBug1.jpg,1920,1080,I,230,168,521,613
A-R_mov-101_jpg.rf.lRXtywe8azbw3bEvMAGB.jpg,1920,1080,A,296,228,774,520
A-D_mp4-5_jpg.rf.jKAT0dpzOiU5y636tcb0.jpg,640,360,A,206,69,423,202
I-L_mp4-23_jpg.rf.jqvX60ZhW3ClRN1iYKjU.jpg,1920,1080,I,1316,306,1801,957
U-L_mp4-29_jpg.rf.jQbhBOlhTtklZlEJFnA3.jpg,1280,720,U,317,107,572,575
S-R_mp4-97_jpg.rf.jrVgBbOiJdLdDuWakSR1.jpg,1280,720,S,359,270,501,402
B-I_mp4-22_jpg.rf.k6a1plGwbPkuO1XNAgyd.jpg,640,360,B,479,69,589,290
N-R_mp4-47_jpg.rf.kfUmbemysKKewtXeiCXK.jpg,1280,720,N,972,372,1122,587
Y-L_mp4-22_jpg.rf.Jvx8tTzXGijTSs2SIAZy.jpg,1280,720,Y,324,332,546,600
F-R_mp4-0_jpg.rf.K0SQyHPByTiAIU3JZYMK.jpg,1280,720,F,322,39,440,254
F-R_mp4-0_jpg.rf.K0SQyHPByTiAIU3JZYMK.jpg,1280,720,F,876,212,1050,543
H-L_mp4-1_jpg.rf.KF21v6KRCyBnV675HFYP.jpg,1280,720,H,366,329,648,592
I-R_mp4-53_jpg.rf.O4m7NcHJNz8N7cxNNCvb.jpg,1920,1080,I,738,195,1051,687
M-L_mp4-35_jpg.rf.C5wDfnwZp5XgERBvHHBF.jpg,1920,1080,M,496,118,936,801
R-R_mp4-99_jpg.rf.Bw1TtIZ6dYvg5ZY0sLBu.jpg,1280,720,R,221,199,420,566
W_I_mov-27_jpg.rf.lwDCStO8loHKSq3Kv0nr.jpg,1920,1080,W,1218,121,1481,589
E-L_mov-53_jpg.rf.mgeOY3IuSZAAYRXzA41Q.jpg,1920,1080,E,956,198,1209,498
I-R_mp4-22_jpg.rf.ktCwxja5Qy3j0C1Pfm9o.jpg,1920,1080,I,866,241,1161,705
G-I_mp4-45_jpg.rf.jn3ZelC03xvbRFRESTcA.jpg,640,360,G,42,29,406,339
C-D_mp4-11_jpg.rf.m1QxHO0Ia3ZlaxpPn1zn.jpg,640,360,C,149,97,292,227
W-L_mp4-89_jpg.rf.kugBlR94O2QaqbwUYdIX.jpg,1280,720,W,814,495,984,720
V-R_mp4-34_jpg.rf.mUBlTGzDSTtt5h03mbOE.jpg,1280,720,V,464,35,774,611
U_D_mov-28_jpg.rf.JqhKczHy577kDICSB07t.jpg,1920,1080,U,406,148,600,549
D-R_mov-82_jpg.rf.LoQ8hpv2gNocPqtYqouO.jpg,1920,1080,D,356,143,770,983
F-D_mp4-26_jpg.rf.LvD5gDWubs1b8BNqAvuo.jpg,640,360,F,237,77,342,245
V-R_mp4-54_jpg.rf.M9k14wbdtV0kvhu6ABju.jpg,1280,720,V,554,300,714,579
R_I_mov-41_jpg.rf.MBfQWiTNQmt9qU3rB4pk.jpg,1920,1080,R,1018,336,1323,937
E-R_mp4-3_jpg.rf.OlK7BCxS3LxivXa6iWfE.jpg,1280,720,E,284,142,445,316
E-R_mp4-3_jpg.rf.OlK7BCxS3LxivXa6iWfE.jpg,1280,720,E,852,144,1038,367
L-L_mp4-65_jpg.rf.MPEv4ovAF3Odc1mEeFfJ.jpg,1920,1080,L,196,156,971,1023
L-L_mp4-52_jpg.rf.NwamqLEoG88Y9SPe9mrL.jpg,1280,720,L,264,137,493,368
I-R_mp4-17_jpg.rf.MSzTRJMXsMnrMDHh62Go.jpg,1920,1080,I,643,216,955,699
U-R_mp4-70_jpg.rf.KQa6ifbg8T7tZkoNo44N.jpg,1280,720,U,374,545,492,720
S_D_mov-45_jpg.rf.KhARiyft29akjit473jQ.jpg,1920,1080,S,596,318,1063,801
V-R_mp4-97_jpg.rf.KJXoHbswHZNfe079b3T3.jpg,1280,720,V,295,304,450,552
M-L_mp4-38_jpg.rf.KKHOVRkMhetTrSL9BucI.jpg,1280,720,M,31,414,206,669
O-R_mp4-54_jpg.rf.j9oTHzsNMk7n1qTMLgvo.jpg,1280,720,O,917,10,1183,284
W-R_mp4-53_jpg.rf.KuzlVXakOF0w8VT9m0MO.jpg,1280,720,W,726,367,898,619
E-L_mp4-39_jpg.rf.LRrd5dE61VOj1c1zntk9.jpg,1280,720,E,0,65,149,316
E-L_mp4-39_jpg.rf.LRrd5dE61VOj1c1zntk9.jpg,1280,720,E,887,0,1014,128
N-L_mp4-44_jpg.rf.NGJrPv4HCSwkOg2GJNdn.jpg,1280,720,N,531,179,702,447
T-I_mp4-47_jpg.rf.ZPU3IZC2r2xaPsNMJOJJ.jpg,640,360,T,254,129,421,257
U-R_mp4-109_jpg.rf.ZgtIGvXwG0IrTrP5K0N5.jpg,1280,720,U,386,32,580,388
A-L_mov-16_jpg.rf.ZnoqdLmF4oGLOAoJ7EqF.jpg,1920,1080,A,511,378,1053,719
U-R_mp4-6_jpg.rf.a1Hkza13SShGqJo3t30w.jpg,1280,720,U,391,230,526,496
P-L_mp4-55_jpg.rf.aFQ1rPFMHIZAOPdDtvWZ.jpg,1920,1080,P,1231,120,1629,753
H-R_mp4-60_jpg.rf.aNa9wf9lkM87MNSiAjaQ.jpg,1920,1080,H,443,268,971,691
F-R_mov-1_jpg.rf.aa34hIWwDiQ0WcMleq0X.jpg,1920,1080,F,223,153,656,893
I_I_mov-28_jpg.rf.OS8YvcxDYxgdEmjPLKHR.jpg,1920,1080,I,1316,148,1525,500
T-R_mp4-84_jpg.rf.OeJp9nSmYHg0GnbItK7i.jpg,1280,720,T,356,389,496,507
T-R_mp4-47_jpg.rf.MRlICKFSvYrmBXFKcr9p.jpg,1280,720,T,397,275,526,386
E-D_mp4-20_jpg.rf.MT2zWVLoMYh5Fyrdevkf.jpg,640,360,E,278,132,376,246
D-R_mov-33_jpg.rf.MDfkIWzxvFD7NwQRR8X5.jpg,1920,1080,D,636,173,943,709
P_I_mov-37_jpg.rf.MW2reSLzkOyNplg7uRM5.jpg,1920,1080,P,1138,178,1437,779
G-R_mov-42_jpg.rf.MhRI2QR4IJEryWdX6Ffb.jpg,1920,1080,G,1014,131,1505,663
Y-L_mp4-55_jpg.rf.MsRzabsMUoD8QykibdVW.jpg,1280,720,Y,659,77,1053,460
M-L_mp4-25_jpg.rf.N5YV8aoEXDMbYoBqMbTW.jpg,1920,1080,M,776,158,1188,845
R-L_mp4-97_jpg.rf.bR6cL03ysrQBinUkOBVT.jpg,1280,720,R,265,365,457,675
G-L_mov-27_jpg.rf.bc72jYJwmT85d2n0zXTE.jpg,1920,1080,G,1061,258,1503,661
D-R_mov-48_jpg.rf.bnndpi7PUq4LNQV65fg4.jpg,1920,1080,D,328,148,546,629
V-I_mp4-13_jpg.rf.bsYs08eOb68UzoaqeLcW.jpg,640,360,V,173,68,350,287
H_D_mov-49_jpg.rf.bvTMEz9onObrGWYIM5kS.jpg,1920,1080,H,246,393,923,989
I-L_mp4-8_jpg.rf.byPUIq2pLUnzg2isOe1X.jpg,1920,1080,I,956,193,1387,853
G-D_mp4-42_jpg.rf.c2WPWrY9c7scfJsEc0Nv.jpg,640,360,G,9,109,226,296
V-L_mp4-64_jpg.rf.c7cJczpsfl9HBC0ynS1M.jpg,1280,720,V,691,412,829,661
W-I_mp4-49_jpg.rf.aqfPipvOXYOrX3CO29sG.jpg,640,360,W,206,90,333,252
E-L_mp4-43_jpg.rf.akNDnmZEaupzZ73XSfMJ.jpg,1280,720,E,16,34,269,324
B-D_mp4-39_jpg.rf.afRAeuPUV88E8RNcMN03.jpg,640,360,B,320,75,434,269
B-L_mov-71_jpg.rf.bQ2cmZNscFncDbpK6Dj5.jpg,1920,1080,B,1048,163,1323,675
W-L_mp4-55_jpg.rf.bJ9q1IXAXxaUhEnuE9Dv.jpg,1280,720,W,914,132,1054,351
V_I_mov-34_jpg.rf.b0kKt5egsGgsjRevlKJX.jpg,1920,1080,V,1091,203,1365,739
P-R_mp4-95_jpg.rf.bNdG8vRAgYyBh0QRRrKC.jpg,1920,1080,P,1066,270,1501,753
D-R_mov-70_jpg.rf.Mfwu3pi27wpEZS8xoBEY.jpg,1920,1080,D,618,198,1021,867
V-L_mp4-54_jpg.rf.e0XdKgVLImF1f4n3RuAR.jpg,1280,720,V,876,402,1001,635
D-I_mp4-54_jpg.rf.e2GEwHwDe0ZkKlad5AX6.jpg,640,360,D,303,106,419,265
I-R_mp4-21_jpg.rf.eQSn0swlPX8V5XrbOZzM.jpg,1280,720,I,579,395,726,623
W-R_mp4-43_jpg.rf.eWWxVCyAK80WzUm20sW4.jpg,1280,720,W,624,284,760,490
O_I_mov-51_jpg.rf.eZjAKxttv8AoWUbBf3Q3.jpg,1920,1080,O,1093,573,1441,977
I-L_mp4-0_jpg.rf.dJveYnzROax0qVSZobnQ.jpg,1920,1080,I,1098,263,1525,893
H-R_mp4-40_jpg.rf.czu0fmLT07771uqnp11E.jpg,1920,1080,H,816,336,1355,777
S-R_mp4-35_jpg.rf.dGKqLpstCvVaIf1i0IyX.jpg,1280,720,S,305,332,456,466
N_D_mov-33_jpg.rf.db4kC3Hm91icSx9M6HbM.jpg,1920,1080,N,573,148,815,701
W_I_mov-55_jpg.rf.dZEygH41PTPqU9HT3xyf.jpg,1920,1080,W,521,161,871,821
L-L_mp4-51_jpg.rf.wqR5aVpVDe1uMNhPr56i.jpg,1280,720,L,277,132,501,360
B-R_mp4-55_jpg.rf.IuAMjXJmWPo6OADAOhK4.jpg,1280,720,B,777,44,1037,576
U-R_mp4-64_jpg.rf.ISpkXjJmYQ2AMYAp0Ojv.jpg,1280,720,U,457,514,584,720
C-L_mov-68_jpg.rf.ISngEW4hxuLJzRrpvf4E.jpg,1920,1080,C,786,151,1135,625
S-D_mp4-52_jpg.rf.IRKwxeKpYPVApRroQehi.jpg,640,360,S,270,152,394,255
B-L_mov-10_jpg.rf.Hr4tnrfyko8TZckfSZQH.jpg,1920,1080,B,1078,168,1431,809
B-R_mov-95_jpg.rf.IuXjsJ5OJlpQfZZ9YY22.jpg,1920,1080,B,373,150,660,637
D-L_mp4-24_jpg.rf.Hrl4NAsqHERNfsm82nb7.jpg,1280,720,D,109,207,281,540
I-L_mp4-33_jpg.rf.JJtdJXAg7Wr4NyQT75NH.jpg,1280,720,I,132,14,354,291
Y-L_mp4-13_jpg.rf.w3m6M7Vga3JCESPRC3Pi.jpg,1280,720,Y,419,445,625,683
C-L_mp4-10_jpg.rf.J0xcsX0jxsyOG5aFhkgv.jpg,1280,720,C,29,5,305,288
W_I_mov-39_jpg.rf.wFifZeeGSnoW3AO2f5Lw.jpg,1920,1080,W,406,193,997,1080
N-R_mp4-27_jpg.rf.wIqimBH7Gdjsqepha7Ru.jpg,1280,720,N,791,65,1030,439
E-R_mov-28_jpg.rf.xzRT3E33eNpNl31ZAtKF.jpg,1920,1080,E,426,108,726,533
H_D_mov-23_jpg.rf.xzjofYOlV4vTB1Z33bGI.jpg,1920,1080,H,1053,303,1413,621
R-R_mp4-12_jpg.rf.y2tqMD18oUKdhMCGExgE.jpg,1280,720,R,331,100,548,479
G-D_mp4-48_jpg.rf.yAmGuA4GWYcQaxM9lQQH.jpg,640,360,G,276,56,536,271
B-R_mov-71_jpg.rf.yCQEpMQXwdJkAhYCXkhG.jpg,1920,1080,B,888,291,1277,1061
D-R_mov-86_jpg.rf.wW2gYsMVZxnkNS1mtkaz.jpg,1920,1080,D,386,138,718,847
Y_I_mov-15_jpg.rf.IkgLWrmyA234Blq2HSJm.jpg,1920,1080,Y,861,233,1382,733
U-I_mp4-44_jpg.rf.wcxwCcREMTtLwz97PkqC.jpg,640,360,U,276,108,370,282
V-L_mp4-37_jpg.rf.wUk8yQc5ZzTs1efvw49K.jpg,1280,720,V,511,272,754,618
S_D_mov-40_jpg.rf.x49uCNGGipCZ5XSFfEuS.jpg,1920,1080,S,528,383,1039,929
U_D_mov-49_jpg.rf.xvMWFgb7nM8XPJMfnzAN.jpg,1920,1080,U,399,240,648,817
L-R_mp4-29_jpg.rf.xpKZxPhPhsIesS1YFgHe.jpg,1920,1080,L,176,111,698,691
F-L_mp4-37_jpg.rf.x8qK0hVMQnW4oj8P2286.jpg,1280,720,F,237,0,393,243
F-L_mp4-37_jpg.rf.x8qK0hVMQnW4oj8P2286.jpg,1280,720,F,77,340,282,673
D-L_mp4-6_jpg.rf.xF6s0xYJxW3u8D3oCGvD.jpg,1280,720,D,317,167,476,458
W-D_mp4-34_jpg.rf.xKwCtWIZtCTIdEg2hzdu.jpg,640,360,W,343,89,493,271
A-L_mov-14_jpg.rf.Vq3d4x8wJlToeWO2f1Lj.jpg,1920,1080,A,486,200,1003,522
P-L_mp4-49_jpg.rf.W8EVkxTNy0NxX7TV1vNm.jpg,1920,1080,P,1003,123,1421,775
P-L_mp4-65_jpg.rf.yFhVsW2nNSgEA6xBTzEy.jpg,1920,1080,P,1173,111,1559,727
O-R_mp4-13_jpg.rf.yZoRZsWr9SRtinE7HhHb.jpg,1280,720,O,882,99,1115,348
S-R_mp4-42_jpg.rf.VAr4ThhYkurAbltSNBl9.jpg,1280,720,S,614,363,780,488
Y-R_mp4-27_jpg.rf.VFWN9EOGZk9y8RN4UZpf.jpg,1280,720,Y,914,92,1173,366
O-R_mp4-17_jpg.rf.V6BOCbuICCDyb4kEs5yj.jpg,1920,1080,O,1108,211,1551,579
S_D_mov-18_jpg.rf.yScn8bQ3d5NybLpAWOPI.jpg,1920,1080,S,491,198,706,372
U-R_mp4-28_jpg.rf.V7udbzzz09bNO3QpD5Hw.jpg,1280,720,U,141,0,432,538
C-D_mp4-32_jpg.rf.yRBwnxTYkWi7CNP8WoWk.jpg,640,360,C,153,71,447,359
E-L_mov-40_jpg.rf.VIIiuHX8KI3PjMqMSUiO.jpg,1920,1080,E,1096,218,1417,631
V-R_mp4-56_jpg.rf.VcRwnp4WdvOkXLkLBXBi.jpg,1280,720,V,551,304,710,588
B-D_mp4-42_jpg.rf.VGYu1aWt1jyFUWvQ7Udi.jpg,640,360,B,205,79,296,267
D-D_mp4-4_jpg.rf.Vd8QZcmPwjZ6VaVj0TB4.jpg,640,360,D,173,133,322,308
Y-D_mp4-44_jpg.rf.VrcQQtO9HRSnSyQHDfbJ.jpg,640,360,Y,430,200,512,314
I-R_mp4-0_jpg.rf.WC58n1XqiSNzCtWcPXRZ.jpg,1920,1080,I,794,265,1058,717
Y-I_mp4-24_jpg.rf.WDcrScgGHo6BFJ5OaMHe.jpg,640,360,Y,194,4,464,314
U-I_mp4-54_jpg.rf.WS4Y4zdm0WOmjSZwyS4X.jpg,640,360,U,355,121,455,284
G-L_mov-102_jpg.rf.WGlcRwyliuLkgF5B8c2B.jpg,1920,1080,G,351,558,975,1080
N-R_mp4-11_jpg.rf.W7FuQS2Gkha5SLFbzJmF.jpg,1920,1080,N,956,118,1311,665
W-D_mp4-28_jpg.rf.WPpAqd0Xj766UOd5lbM6.jpg,640,360,W,373,115,486,274
E-R_mov-57_jpg.rf.WTrJxXXs1HtCavsODQtB.jpg,1920,1080,E,310,86,684,508
U_I_mov-9_jpg.rf.VXsA6fCbwMmkkjQkeNNj.jpg,1920,1080,U,946,191,1431,1080
Y-I_mp4-13_jpg.rf.W03tN19772vnwbXzLfTw.jpg,640,360,Y,242,86,408,232
E-R_mov-29_jpg.rf.WZnoqI5LQNG6LZUQCnZ6.jpg,1920,1080,E,443,112,718,535
W_D_mov-43_jpg.rf.Wqfb10t43vNv9bcLgZ8k.jpg,1920,1080,W,551,241,808,593
D-L_mov-49_jpg.rf.WhcIw91bYfnVi7bz2SPQ.jpg,1920,1080,D,1193,218,1403,649
O-R_mp4-42_jpg.rf.XGlajC0pB2oLHzmuBVpA.jpg,1280,720,O,936,385,1094,568
W-I_mp4-13_jpg.rf.WyBD8wXyCbjj1znVjUIf.jpg,640,360,W,113,115,293,330
C-R_mov-53_jpg.rf.XVXqzuVaXv8SvaZDeKEW.jpg,1920,1080,C,473,251,756,539
L_I_mov-21_jpg.rf.XGsBErQ28n4zjhZdzIej.jpg,1920,1080,L,732,122,1254,667
I_D_mov-29_jpg.rf.WgF4peVmgf0Bqdnic24V.jpg,1920,1080,I,378,288,704,751
U-L_mp4-58_jpg.rf.XOkr4H6dp8los4zoiZvT.jpg,1280,720,U,797,345,920,540
M-R_mp4-29_jpg.rf.XVxS0PPHR3Q1uO0CIJmN.jpg,1280,720,M,709,242,854,508
M-R_mp4-56_jpg.rf.XXcthHoNrq9duMuEi43k.jpg,1920,1080,M,918,80,1359,753
T-I_mp4-30_jpg.rf.WzY7rotS9fl8CkcFTvjZ.jpg,640,360,T,39,106,293,292
S-I_mp4-5_jpg.rf.XawQavYkTyA0nPdPNuC0.jpg,640,360,S,313,90,504,256
N-R_mp4-37_jpg.rf.XiLh1nQSxoiWba6EpAts.jpg,1920,1080,N,92,71,446,599
L-L_mp4-3_jpg.rf.YADx3MZH6NTNabzK6z3X.jpg,1280,720,L,161,339,422,604
T-L_mp4-11_jpg.rf.Y6exC4P5613vIdlOORkM.jpg,1280,720,T,817,160,976,327
Y_I_mov-9_jpg.rf.YFVYuZPeLiPs5e8kNZZn.jpg,1920,1080,Y,1061,177,1432,500
W-L_mp4-12_jpg.rf.XkVo52oD14Kej1sHvy8G.jpg,1280,720,W,944,125,1280,667
W_I_mov-36_jpg.rf.Y8uzJgHww3CUbVqu204p.jpg,1920,1080,W,683,181,1197,1057
N-R_mp4-61_jpg.rf.YTP9vwb30Uo3jfbUjryf.jpg,1280,720,N,844,227,1078,540
O-L_mp4-100_jpg.rf.YIuzDrtpLeI2KCY2ukwV.jpg,1920,1080,O,1411,348,1699,709
W-R_mp4-75_jpg.rf.XyxoA0eZmqWpRYGkl2EA.jpg,1280,720,W,226,364,365,612
H-L_mp4-21_jpg.rf.XwME13K4W9gggHPH44PK.jpg,1920,1080,H,881,282,1369,719
M_D_mov-45_jpg.rf.YYyIbIv6pjbM0RiIj4Cf.jpg,1920,1080,M,294,100,542,677
Y-R_mp4-45_jpg.rf.Yq41jS7h0RYGJBwvyb74.jpg,1280,720,Y,212,4,425,263
F-L_mov-98_jpg.rf.arNTkchdLRPVNmCOTuHy.jpg,1920,1080,F,988,128,1283,713
N-L_mp4-33_jpg.rf.Yfvoml5We5WIlJXC5m90.jpg,1920,1080,N,881,103,1417,923
C-I_mp4-19_jpg.rf.b84eoIcZtSP9AZ1s0dp3.jpg,640,360,C,324,63,606,302
C-R_mov-58_jpg.rf.bqJTbyixACIPSmt1QaRs.jpg,1920,1080,C,346,120,636,420
O-L_mp4-52_jpg.rf.b8gx5i0FDozMvJa710Ua.jpg,1920,1080,O,1186,166,1569,667
R-R_mp4-40_jpg.rf.cLq62AejBqmDvWSrGRG5.jpg,1280,720,R,202,90,458,548
A-L_mp4-46_jpg.rf.cr8HL2ub05xqWlcMsSjQ.jpg,1280,720,A,152,312,365,456
L-R_mp4-16_jpg.rf.c97po3gB3wFkOTRCpH1R.jpg,1280,720,L,562,52,852,368
P-L_mp4-66_jpg.rf.bQPhceZH4onifS4VX3sr.jpg,1920,1080,P,1103,108,1505,739
D-D_mp4-44_jpg.rf.cl0DdPPTR08XnU1XJJZg.jpg,640,360,D,489,103,595,234
G-L_mov-63_jpg.rf.cTM68Tiu0RWZaVbHQC7j.jpg,1920,1080,G,436,328,1009,827
W_I_mov-7_jpg.rf.d3QfY0Du5GpJp1xH36qE.jpg,1920,1080,W,778,201,1349,1080
